name,trace,lat,lng,country_id
Şahbuz,Sahbuz,39.4072,45.5739,31
Qıvraq,Qivraq,39.3994,45.1151,31
Kapan,Kapan,39.2015,46.415,31
Ganca,Ganca,40.685,46.35,31
Zəngilan,Zangilan,39.0884,46.6513,31
Goycay,Goycay,40.6534,47.7406,31
Siyəzən,Siyazan,41.0775,49.1126,31
Ağdaş,Agdas,40.647,47.4738,31
Naftalan,Naftalan,40.5082,46.8203,31
Naxcivan,Naxcivan,39.2092,45.4122,31
Qubadlı,Qubadli,39.3444,46.5818,31
Hacıqabul,Haciqabul,40.0387,48.9429,31
Kürdəmir,Kurdamir,40.3453,48.1508,31
Qobustan,Qobustan,40.5336,48.9282,31
Bərdə,Barda,40.3758,47.1262,31
Ucar,Ucar,40.5157,47.6546,31
Lerik,Lerik,38.7739,48.415,31
Stepanakert,Stepanakert,39.8156,46.752,31
Şuşa,Susa,39.7601,46.7499,31
Daşkəsən,Daskasan,40.5239,46.0819,31
Salyan,Salyan,39.5962,48.9848,31
Zərdab,Zardab,40.2199,47.71,31
Qusar,Qusar,41.4275,48.4302,31
Ali Bayramli,Ali Bayramli,39.9323,48.9203,31
Sabirabad,Sabirabad,40.0087,48.477,31
Quba,Quba,41.3611,48.5134,31
Gadabay,Gadabay,40.5656,45.8161,31
Oğuz,Oguz,41.0708,47.4583,31
Balakən,Balakan,41.7263,46.4048,31
Qax,Qax,41.4183,46.9204,31
Xırdalan,Xirdalan,40.4481,49.755,31
Neftçala,Neftcala,39.3768,49.247,31
Tərtər,Tartar,40.3418,46.9324,31
Ağcabədi,Agcabadi,40.0501,47.4594,31
Kəlbəcər,Kalbacar,40.1098,46.0445,31
Qazax,Qazax,41.0925,45.3656,31
Ağstafa,Agstafa,41.1148,45.4468,31
Tovuz,Tovuz,40.9922,45.6289,31
Qəbələ,Qabala,40.9825,47.8491,31
Agdam,Agdam,40.9053,45.5564,31
İsmayıllı,Ismayilli,40.7848,48.1514,31
Samux,Samux,40.7649,46.4087,31
Şəmkir,Samkir,40.8297,46.0178,31
Ordubad,Ordubad,38.9096,46.0227,31
Qabala,Qabala,40.9814,47.8458,31
Zaqatala,Zaqatala,41.6316,46.6448,31
Göygöl,Goygol,40.5858,46.3189,31
Brčko,Brcko,44.87,18.8101,70
Tuzla,Tuzla,44.5505,18.68,70
Sarajevo,Sarajevo,43.85,18.383,70
Banja Luka,Banja Luka,44.7804,17.18,70
Prijedor,Prijedor,44.9804,16.7,70
Mostar,Mostar,43.3505,17.82,70
Zenica,Zenica,44.22,17.92,70
Bridgetown,Bridgetown,13.102,-59.6165,52
Narayanganj,Narayanganj,23.6204,90.5,50
Khulna,Khulna,22.84,89.56,50
Jessore,Jessore,23.1704,89.2,50
Chittagong,Chittagong,22.33,91.8,50
Barisal,Barisal,22.7004,90.375,50
Comilla,Comilla,23.4704,91.17,50
Dhaka,Dhaka,23.7231,90.4086,50
Pabna,Pabna,24.0004,89.25,50
Saidpur,Saidpur,25.8004,89,50
Tangail,Tangail,24.25,89.92,50
Rajshahi,Rajshahi,24.375,88.605,50
Jamalpur,Jamalpur,24.9004,89.95,50
Rangpur,Rangpur,25.75,89.28,50
Mymensingh,Mymensingh,24.7504,90.38,50
Sylhet,Sylhet,24.9036,91.8736,50
Nawabganj,Nawabganj,24.5804,88.35,50
Brussels,Brussels,50.8333,4.3333,56
Antwerpen,Antwerpen,51.2204,4.415,56
Brugge,Brugge,51.2204,3.23,56
Liège,Liege,50.63,5.58,56
Mons,Mons,50.446,3.939,56
Gent,Gent,51.03,3.7,56
Namur,Namur,50.4704,4.87,56
Hasselt,Hasselt,50.964,5.484,56
Arlon,Arlon,49.6833,5.8167,56
Charleroi,Charleroi,50.4204,4.45,56
Tougan,Tougan,13.069,-3.07,854
Pô,Po,11.169,-1.135,854
Bobo Dioulasso,Bobo Dioulasso,11.18,-4.29,854
Diapaga,Diapaga,12.077,1.796,854
Sebba,Sebba,13.4364,0.5304,854
Ouahigouya,Ouahigouya,13.5704,-2.42,854
Banfora,Banfora,10.6304,-4.76,854
Gaoua,Gaoua,10.2992,-3.2508,854
Manga,Manga,11.662,-1.065,854
Sapouy,Sapouy,11.5544,-1.7736,854
Kaya,Kaya,13.0904,-1.09,854
Orodara,Orodara,10.974,-4.908,854
Bogandé,Bogande,12.969,-0.138,854
Ziniaré,Ziniare,12.577,-1.293,854
Fada Ngourma,Fada Ngourma,12.055,0.361,854
Leo,Leo,11.094,-2.098,854
Diébougou,Diebougou,10.952,-3.248,854
Gaoua,Gaoua,10.325,-3.174,854
Dédougou,Dedougou,12.455,-3.464,854
Nouna,Nouna,12.729,-3.86,854
Koudougou,Koudougou,12.2505,-2.37,854
Réo,Reo,12.3335,-2.4669,854
Kombissiri,Kombissiri,12.064,-1.334,854
Yako,Yako,12.954,-2.263,854
Solenzo,Solenzo,12.1833,-4.0833,854
Djibo,Djibo,14.099,-1.627,854
Dori,Dori,14.034,-0.028,854
Gorom Gorom,Gorom Gorom,14.45,-0.2333,854
Zorgo,Zorgo,12.243,-0.611,854
Boulsa,Boulsa,12.657,-0.569,854
Koupéla,Koupela,12.177,-0.356,854
Tenkodogo,Tenkodogo,11.7804,-0.3697,854
Ouagadougou,Ouagadougou,12.3703,-1.5247,854
Varna,Varna,43.2156,27.8953,100
Yambol,Yambol,42.4833,26.5,100
Ruse,Ruse,43.8537,25.9733,100
Dobrich,Dobrich,43.5851,27.84,100
Pazardzhik,Pazardzhik,42.2,24.3333,100
Plovdiv,Plovdiv,42.154,24.754,100
Sliven,Sliven,42.6794,26.33,100
Shumen,Shumen,43.27,26.9294,100
Razgrad,Razgrad,43.534,26.536,100
Silistra,Silistra,44.1167,27.2667,100
Vidin,Vidin,43.99,22.8725,100
Burgas,Burgas,42.5146,27.4746,100
Montana,Montana,43.414,23.237,100
Gabrovo,Gabrovo,42.8747,25.3342,100
Kyustendil,Kyustendil,42.2843,22.6911,100
Vratsa,Vratsa,43.21,23.5625,100
Stara Zagora,Stara Zagora,42.4231,25.6227,100
Lovec,Lovec,43.138,24.719,100
Pernik,Pernik,42.61,23.0227,100
Pleven,Pleven,43.4238,24.6134,100
Sofia,Sofia,42.6833,23.3167,100
Khaskovo,Khaskovo,41.9438,25.5633,100
Kardzhali,Kardzhali,41.65,25.3667,100
Targovishte,Targovishte,43.2592,26.5892,100
Turnovo,Turnovo,43.0862,25.6555,100
Blagoevgrad,Blagoevgrad,42.0167,23.1,100
Smolyan,Smolyan,41.5853,24.6919,100
Manama,Manama,26.2361,50.5831,48
Kayanza,Kayanza,-2.9,29.5667,108
Bururi,Bururi,-3.9507,29.6166,108
Cibitoke,Cibitoke,-2.8869,29.1248,108
Ruyigi,Ruyigi,-3.481,30.244,108
Cankuzo,Cankuzo,-3.1667,30.5167,108
Makamba,Makamba,-4.1333,29.8,108
Gitega,Gitega,-3.4264,29.9308,108
Gitega,Gitega,-3.426,29.8436,108
Kirundo,Kirundo,-2.5847,30.0972,108
Muramvya,Muramvya,-3.261,29.612,108
Rumonge,Rumonge,-3.9736,29.4386,108
Bubanza,Bubanza,-3.0833,29.3667,108
Karusi,Karusi,-3.1,30.163,108
Ngozi,Ngozi,-2.912,29.825,108
Mwaro,Mwaro,-3.5113,29.7051,108
Isale,Isale,-3.3489,29.4839,108
Rutana,Rutana,-3.931,29.993,108
Bujumbura,Bujumbura,-3.3761,29.36,108
Muyinga,Muyinga,-2.8523,30.3173,108
Savalou,Savalou,7.9281,1.9756,204
Ouidah,Ouidah,6.3604,2.09,204
Kandi,Kandi,11.1304,2.94,204
Dogbo,Dogbo,6.8167,1.7833,204
Natitingou,Natitingou,10.3204,1.39,204
Abomey,Abomey,7.1904,1.99,204
Lokossa,Lokossa,6.615,1.715,204
Parakou,Parakou,9.34,2.62,204
Porto-Novo,Porto-Novo,6.4833,2.6166,204
Cotonou,Cotonou,6.4,2.52,204
Djougou,Djougou,9.7004,1.68,204
Sakété,Sakete,6.7362,2.6587,204
Hamilton,Hamilton,32.2942,-64.7839,60
Bandar Seri Begawan,Bandar Seri Begawan,4.8833,114.9333,96
Santa Cruz de la Sierra,Santa Cruz de la Sierra,-17.8,-63.1667,68
La Paz,La Paz,-16.498,-68.15,68
Sica Sica,Sica Sica,-17.33,-67.73,68
Uyuni,Uyuni,-20.46,-66.83,68
Coroico,Coroico,-16.1896,-67.72,68
Coro Coro,Coro Coro,-17.1696,-68.45,68
San Ignacio,San Ignacio,-16.3696,-60.96,68
San Matias,San Matias,-16.36,-58.42,68
Santa Ana,Santa Ana,-13.76,-65.58,68
Roboré,Robore,-18.3295,-59.76,68
Baures,Baures,-13.58,-63.5801,68
Ascension,Ascension,-15.6996,-63.08,68
Oruro,Oruro,-17.98,-67.13,68
Apolo,Apolo,-14.7196,-68.42,68
San Jose,San Jose,-17.85,-60.78,68
Viacha,Viacha,-16.65,-68.3,68
Puerto Suárez,Puerto Suarez,-18.9496,-57.85,68
Trinidad,Trinidad,-14.8334,-64.9,68
Potosí,Potosi,-19.5696,-65.75,68
San Carlos,San Carlos,-17.4,-63.73,68
Quime,Quime,-16.98,-67.22,68
Reyes,Reyes,-14.3096,-67.37,68
Rurrenabaque,Rurrenabaque,-14.46,-67.56,68
San Ramón,San Ramon,-13.2896,-64.71,68
Achacachi,Achacachi,-16.0833,-68.6666,68
San Rafael,San Rafael,-16.7795,-60.68,68
Magdalena,Magdalena,-13.2601,-64.0528,68
San Borja,San Borja,-14.8196,-66.85,68
Guayaramerín,Guayaramerin,-10.83,-65.41,68
Charaña,Charana,-17.5996,-69.4666,68
Cochabamba,Cochabamba,-17.41,-66.17,68
Santa Cruz,Santa Cruz,-17.7539,-63.226,68
Sucre,Sucre,-19.041,-65.2595,68
Tupiza,Tupiza,-21.4396,-65.72,68
San Lorenzo,San Lorenzo,-21.4799,-64.77,68
Camargo,Camargo,-20.6396,-65.21,68
Villamontes,Villamontes,-21.2496,-63.5,68
Cobija,Cobija,-11.0333,-68.7333,68
Tarabuco,Tarabuco,-19.18,-64.9199,68
Camiri,Camiri,-20.05,-63.52,68
Cuevo,Cuevo,-20.45,-63.53,68
Charagua,Charagua,-19.7996,-63.22,68
Padilla,Padilla,-19.2996,-64.31,68
Bermejo,Bermejo,-22.7296,-64.35,68
Entre Ríos,Entre Rios,-21.53,-64.19,68
Tarija,Tarija,-21.5167,-64.75,68
Villazón,Villazon,-22.0796,-65.6,68
Puerto Heath,Puerto Heath,-12.4996,-68.6666,68
Piso Firme,Piso Firme,-13.683,-61.8666,68
Betanzos,Betanzos,-19.56,-65.45,68
Sabaya,Sabaya,-19.0163,-68.3833,68
Vallegrande,Vallegrande,-18.4896,-64.11,68
Samaipata,Samaipata,-18.18,-63.77,68
Llica,Llica,-19.8496,-68.25,68
Aiquile,Aiquile,-18.1895,-65.18,68
Villa Martin,Villa Martin,-20.7666,-67.7833,68
San Javier,San Javier,-16.2896,-62.5,68
Riberalta,Riberalta,-10.983,-66.1,68
Llallagua,Llallagua,-18.42,-66.64,68
Uncia,Uncia,-18.47,-66.57,68
Challapata,Challapata,-18.8996,-66.78,68
Quillacollo,Quillacollo,-17.4,-66.28,68
Punata,Punata,-17.55,-65.84,68
Cliza,Cliza,-17.59,-65.93,68
Portachuelo,Portachuelo,-17.36,-63.4,68
Montero,Montero,-17.3496,-63.26,68
Puerto Villarroel,Puerto Villarroel,-16.87,-64.78,68
Puerto Acosta,Puerto Acosta,-15.4996,-69.1667,68
Sorata,Sorata,-15.79,-68.6601,68
Puerto Quijarro,Puerto Quijarro,-17.7796,-57.77,68
Tauá,Taua,-5.9995,-40.31,76
Quixadá,Quixada,-4.97,-39.02,76
Cabo de Santo Agostinho,Cabo de Santo Agostinho,-8.29,-35.03,76
São Gabriel,Sao Gabriel,-30.32,-54.32,76
São Borja,Sao Borja,-28.6596,-56.01,76
Santo Ângelo,Santo Angelo,-28.3,-54.28,76
Santa Rosa,Santa Rosa,-27.8695,-54.46,76
Quaraí,Quarai,-30.38,-56.4599,76
Salvador,Salvador,-12.97,-38.48,76
Vila Velha,Vila Velha,-20.3676,-40.318,76
Santa Cruz do Sul,Santa Cruz do Sul,-29.71,-52.44,76
Laguna,Laguna,-28.48,-48.78,76
Muriaé,Muriae,-21.13,-42.39,76
Londrina,Londrina,-23.3,-51.18,76
São Lourenço do Sul,Sao Lourenco do Sul,-31.37,-51.98,76
Porto União,Porto Uniao,-26.2396,-51.08,76
Itanhaem,Itanhaem,-24.18,-46.8,76
Foz do Iguaçu,Foz do Iguacu,-25.5235,-54.53,76
Novo Hamburgo,Novo Hamburgo,-29.7096,-51.14,76
Viana,Viana,-3.2096,-45,76
Fernandópolis,Fernandopolis,-20.2696,-50.26,76
Guarapuava,Guarapuava,-25.38,-51.48,76
Guajara-Miram,Guajara-Miram,-10.8,-65.3499,76
Arcoverde,Arcoverde,-8.42,-37.07,76
Mossoró,Mossoro,-5.19,-37.34,76
Maringá,Maringa,-23.4095,-51.93,76
Maracaju,Maracaju,-21.61,-55.18,76
Estância,Estancia,-11.2696,-37.45,76
Crateús,Crateus,-5.1656,-40.666,76
Ponta Porã,Ponta Pora,-22.53,-55.73,76
Penápolis,Penapolis,-21.41,-50.08,76
Cruzeiro do Sul,Cruzeiro do Sul,-7.63,-72.67,76
Jacareacanga,Jacareacanga,-6.2666,-57.65,76
Erechim,Erechim,-27.63,-52.27,76
Chapadinha,Chapadinha,-3.7395,-43.36,76
Itapipoca,Itapipoca,-3.4995,-39.58,76
Bacabal,Bacabal,-4.23,-44.8,76
Cascavel,Cascavel,-24.9596,-53.46,76
Curitiba,Curitiba,-25.42,-49.32,76
Aracati,Aracati,-4.56,-37.77,76
Uruguaiana,Uruguaiana,-29.7696,-57.09,76
Ijuí,Ijui,-28.3895,-53.9199,76
Apucarana,Apucarana,-23.55,-51.47,76
Formosa,Formosa,-15.5395,-47.34,76
Icó,Ico,-6.4,-38.85,76
Araranguá,Ararangua,-28.94,-49.5,76
Xapeco,Xapeco,-27.1,-52.64,76
Nova Iguaçu,Nova Iguacu,-22.74,-43.47,76
Andradina,Andradina,-20.9096,-51.3799,76
Capanema,Capanema,-1.19,-47.18,76
Baturité,Baturite,-4.3296,-38.88,76
Aripuana,Aripuana,-9.17,-60.64,76
Bom Jesus da Lapa,Bom Jesus da Lapa,-13.2495,-43.44,76
Carazinho,Carazinho,-28.29,-52.8,76
Cametá,Cameta,-2.2396,-49.51,76
Campo Murao,Campo Murao,-24.0496,-52.42,76
Aquidauana,Aquidauana,-20.4696,-55.79,76
Brasília,Brasilia,-15.7833,-47.9161,76
Bragança Paulista,Braganca Paulista,-22.95,-46.55,76
Assis,Assis,-22.6596,-50.42,76
Paragominas,Paragominas,-2.9596,-47.49,76
Cáceres,Caceres,-16.05,-57.51,76
Bento Gonçalves,Bento Goncalves,-29.1695,-51.52,76
Santo André,Santo Andre,-23.6528,-46.5278,76
Bagé,Bage,-31.32,-54.1,76
Três Lagoas,Tres Lagoas,-20.79,-51.72,76
Caracaraí,Caracarai,1.8162,-61.1277,76
Concórdia,Concordia,-27.23,-52.03,76
Camaquã,Camaqua,-30.8396,-51.81,76
Guaira,Guaira,-24.09,-54.27,76
Jaraguá do Sul,Jaragua do Sul,-26.48,-49.1,76
Araçatuba,Aracatuba,-21.21,-50.45,76
Olinda,Olinda,-8,-34.85,76
Recife,Recife,-8.0756,-34.9156,76
Natal,Natal,-6.9838,-60.2699,76
Presidente Prudente,Presidente Prudente,-22.12,-51.39,76
Parnaíba,Parnaiba,-2.91,-41.77,76
Crato,Crato,-7.4639,-63.04,76
Santana do Livramento,Santana do Livramento,-30.88,-55.53,76
Corumbá,Corumba,-19.016,-57.65,76
Jaboatao,Jaboatao,-8.11,-35.02,76
Campo Grande,Campo Grande,-20.45,-54.6166,76
Itaituba,Itaituba,-4.2586,-55.925,76
Joaçaba,Joacaba,-27.17,-51.5,76
Rio Branco,Rio Branco,-9.9666,-67.8,76
Acaraú,Acarau,-2.8896,-40.12,76
Pelotas,Pelotas,-31.75,-52.33,76
Manaus,Manaus,-3.1,-60,76
Cachoeira do Sul,Cachoeira do Sul,-30.03,-52.91,76
Jardim,Jardim,-21.4799,-56.15,76
Santa Maria,Santa Maria,-29.6833,-53.8,76
Rosário do Sul,Rosario do Sul,-30.25,-54.92,76
Joinville,Joinville,-26.32,-48.8399,76
Ji-Paraná,Ji-Parana,-10.8333,-61.967,76
Arapongas,Arapongas,-23.41,-51.43,76
Dourados,Dourados,-22.23,-54.81,76
Caçador,Cacador,-26.77,-51.02,76
Jaguarão,Jaguarao,-32.56,-53.37,76
Passo Fundo,Passo Fundo,-28.25,-52.42,76
Santa Vitória do Palmar,Santa Vitoria do Palmar,-33.52,-53.37,76
Porto Alegre,Porto Alegre,-30.05,-51.2,76
Açu,Acu,-5.5796,-36.9101,76
Rio Grande,Rio Grande,-32.0495,-52.12,76
Sena Madureira,Sena Madureira,-9.07,-68.67,76
São Luiz Gonzaga,Sao Luiz Gonzaga,-28.41,-54.96,76
Tupã,Tupa,-21.93,-50.52,76
Ponta Grossa,Ponta Grossa,-25.09,-50.16,76
Palmas,Palmas,-26.48,-52,76
Grajau,Grajau,-5.81,-46.15,76
São Francisco do Sul,Sao Francisco do Sul,-26.2396,-48.6,76
Caxias do Sul,Caxias do Sul,-29.18,-51.17,76
Sorocaba,Sorocaba,-23.49,-47.47,76
Rio Negro,Rio Negro,-26.1,-49.79,76
Capitão Poço,Capitao Poco,-1.7496,-47.09,76
Canoas,Canoas,-29.92,-51.18,76
Granja,Granja,-3.1195,-40.84,76
Sobral,Sobral,-3.69,-40.35,76
Camocim,Camocim,-2.9,-40.85,76
Almenara,Almenara,-16.17,-40.7,76
Araçuaí,Aracuai,-16.8596,-42.0699,76
Teófilo Otoni,Teofilo Otoni,-17.87,-41.5,76
Floriano,Floriano,-6.7696,-43.03,76
Colinas,Colinas,-6.0395,-44.24,76
Caxias,Caxias,-4.833,-43.35,76
Pedreiras,Pedreiras,-4.5696,-44.67,76
Barra do Corda,Barra do Corda,-5.5096,-45.26,76
Jacarezinho,Jacarezinho,-23.1599,-49.98,76
Presidente Dutra,Presidente Dutra,-5.25,-44.52,76
Coroatá,Coroata,-4.1296,-44.15,76
Codó,Codo,-4.4796,-43.88,76
Paulo Afonso,Paulo Afonso,-9.3307,-38.2657,76
Palmeira dos Índios,Palmeira dos Indios,-9.4166,-36.6166,76
Cuiabá,Cuiaba,-15.5696,-56.085,76
Tubarão,Tubarao,-28.48,-49.02,76
Vacaria,Vacaria,-28.4996,-50.94,76
Criciúma,Criciuma,-28.68,-49.39,76
Campo Belo,Campo Belo,-20.8896,-45.28,76
Salinópolis,Salinopolis,-0.6095,-47.34,76
Guaxupé,Guaxupe,-21.29,-46.71,76
Sete Lagoas,Sete Lagoas,-19.4496,-44.25,76
Itaúna,Itauna,-20.06,-44.57,76
Novo Airão,Novo Airao,-2.6208,-60.9438,76
Tucuruí,Tucurui,-3.68,-49.72,76
Várzea Grande,Varzea Grande,-15.65,-56.14,76
Formiga,Formiga,-20.46,-45.43,76
Santa Inês,Santa Ines,-3.66,-45.39,76
Divinópolis,Divinopolis,-20.1495,-44.9,76
Pirapora,Pirapora,-17.33,-44.93,76
Lavras,Lavras,-21.2496,-45.01,76
Óbidos,Obidos,-1.91,-55.52,76
Curvelo,Curvelo,-18.7596,-44.43,76
Conceição do Araguaia,Conceicao do Araguaia,-8.25,-49.29,76
Oriximiná,Oriximina,-1.7596,-55.87,76
Paracatu,Paracatu,-17.1996,-46.87,76
Itaberaí,Itaberai,-16.02,-49.81,76
Uberlândia,Uberlandia,-18.9,-48.28,76
Araxá,Araxa,-19.5796,-46.95,76
Iguatu,Iguatu,-6.36,-39.3,76
Itumbiara,Itumbiara,-18.3996,-49.21,76
Lapa,Lapa,-25.76,-49.73,76
Cristalina,Cristalina,-16.77,-47.61,76
Trindade,Trindade,-16.65,-49.5,76
Inhumas,Inhumas,-16.36,-49.5,76
Goiânia,Goiania,-16.72,-49.3,76
Castro,Castro,-24.79,-50.01,76
Ituiutaba,Ituiutaba,-18.97,-49.46,76
Uberaba,Uberaba,-19.78,-47.95,76
Araguari,Araguari,-18.64,-48.2,76
Anápolis,Anapolis,-16.3196,-48.96,76
Poços de Caldas,Pocos de Caldas,-21.78,-46.57,76
São João del Rei,Sao Joao del Rei,-21.13,-44.25,76
Pires do Rio,Pires do Rio,-17.2995,-48.28,76
Aracaju,Aracaju,-10.9,-37.12,76
Manicoré,Manicore,-5.8122,-61.2975,76
Pouso Alegre,Pouso Alegre,-22.22,-45.94,76
Ariquemes,Ariquemes,-9.9396,-63.08,76
Morrinhos,Morrinhos,-17.73,-49.11,76
Americana,Americana,-22.7499,-47.33,76
Avaré,Avare,-23.11,-48.93,76
Barretos,Barretos,-20.55,-48.58,76
Batatais,Batatais,-20.89,-47.59,76
Bauru,Bauru,-22.33,-49.08,76
Botucatu,Botucatu,-22.8796,-48.45,76
Catalão,Catalao,-18.18,-47.95,76
Irati,Irati,-25.47,-50.66,76
Santa Cruz,Santa Cruz,-6.22,-36.03,76
Tucano,Tucano,-10.9696,-38.79,76
Timbaúba,Timbauba,-7.4996,-35.32,76
Passos,Passos,-20.71,-46.61,76
Manacapuru,Manacapuru,-3.2896,-60.62,76
Barreiros,Barreiros,-8.8296,-35.2,76
Pimenta Bueno,Pimenta Bueno,-11.64,-61.21,76
Vilhena,Vilhena,-12.7166,-60.1166,76
Pinheiro,Pinheiro,-2.5196,-45.09,76
Belo Horizonte,Belo Horizonte,-19.915,-43.915,76
Carpina,Carpina,-7.84,-35.26,76
Serrinha,Serrinha,-11.6496,-39.01,76
Arapiraca,Arapiraca,-9.75,-36.67,76
Paracuru,Paracuru,-3.3995,-39.04,76
Telêmaco Borba,Telemaco Borba,-24.33,-50.62,76
Penedo,Penedo,-10.2696,-36.58,76
Xique-Xique,Xique-Xique,-10.82,-42.73,76
Barra Mansa,Barra Mansa,-22.56,-44.17,76
Alagoinhas,Alagoinhas,-12.14,-38.43,76
Remanso,Remanso,-9.5996,-42.11,76
Maceió,Maceio,-9.62,-35.73,76
Frutal,Frutal,-20.03,-48.94,76
Irecê,Irece,-11.3,-41.87,76
Pontes e Lacerda,Pontes e Lacerda,-15.2196,-59.35,76
Volta Redonda,Volta Redonda,-22.5196,-44.095,76
Senhor do Bonfim,Senhor do Bonfim,-10.4496,-40.19,76
Garanhuns,Garanhuns,-8.89,-36.5,76
Rio Largo,Rio Largo,-9.48,-35.84,76
Canindé,Caninde,-4.35,-39.31,76
Feira de Santana,Feira de Santana,-12.25,-38.97,76
Paranaguá,Paranagua,-25.5279,-48.5345,76
Mineiros,Mineiros,-17.5695,-52.56,76
Crato,Crato,-7.2296,-39.42,76
Juazeiro do Norte,Juazeiro do Norte,-7.21,-39.32,76
Jataí,Jatai,-17.8796,-51.75,76
Canavieiras,Canavieiras,-15.64,-38.96,76
Rondonópolis,Rondonopolis,-16.4695,-54.64,76
Paranaíba,Paranaiba,-19.6796,-51.2,76
São José dos Pinhais,Sao Jose dos Pinhais,-25.57,-49.18,76
Rio Verde,Rio Verde,-17.8196,-50.93,76
Natal,Natal,-5.78,-35.24,76
João Pessoa,Joao Pessoa,-7.1011,-34.8761,76
Goiana,Goiana,-7.5596,-35,76
Apodi,Apodi,-5.65,-37.8,76
Mato Grosso,Mato Grosso,-15,-59.95,76
Itambé,Itambe,-15.2396,-40.63,76
Vitória da Conquista,Vitoria da Conquista,-14.85,-40.84,76
Barreiras,Barreiras,-12.14,-45,76
Januária,Januaria,-15.48,-44.37,76
Ubaitaba,Ubaitaba,-14.3,-39.33,76
Jaguaquara,Jaguaquara,-13.53,-39.97,76
Jequié,Jequie,-13.85,-40.08,76
Janaúba,Janauba,-15.7996,-43.31,76
Santa Maria da Vitória,Santa Maria da Vitoria,-13.39,-44.21,76
Guanambi,Guanambi,-14.2296,-42.79,76
Registro,Registro,-24.49,-47.84,76
Iguape,Iguape,-24.72,-47.5699,76
Ilhéus,Ilheus,-14.78,-39.05,76
Itabuna,Itabuna,-14.7896,-39.28,76
Iporá,Ipora,-16.45,-51.13,76
Iturama,Iturama,-19.73,-50.2,76
Caicó,Caico,-6.4596,-37.1,76
Valença,Valenca,-13.3596,-39.08,76
Caruaru,Caruaru,-8.28,-35.98,76
Campina Grande,Campina Grande,-7.23,-35.88,76
Nova Cruz,Nova Cruz,-6.4696,-35.44,76
Fortaleza,Fortaleza,-3.75,-38.58,76
Itapetinga,Itapetinga,-15.25,-40.25,76
Russas,Russas,-4.94,-37.98,76
Patos,Patos,-7.0196,-37.29,76
Pindamonhangaba,Pindamonhangaba,-22.92,-45.47,76
Ipú,Ipu,-4.3196,-40.7201,76
Itapeva,Itapeva,-23.9796,-48.88,76
Itapetininga,Itapetininga,-23.59,-48.04,76
Itu,Itu,-23.26,-47.3,76
Campo Maior,Campo Maior,-4.82,-42.18,76
Picos,Picos,-7.08,-41.44,76
Piripiri,Piripiri,-4.2696,-41.79,76
Campinas,Campinas,-22.9,-47.1,76
Catanduva,Catanduva,-21.14,-48.98,76
Piracicaba,Piracicaba,-22.71,-47.64,76
Pirassununga,Pirassununga,-21.99,-47.43,76
Timon,Timon,-5.115,-42.845,76
Teresina,Teresina,-5.095,-42.78,76
Canela,Canela,-29.36,-50.81,76
Barra do Bugres,Barra do Bugres,-15.0696,-57.19,76
Governador Valadares,Governador Valadares,-18.87,-41.97,76
Guanhães,Guanhaes,-18.78,-42.95,76
Salgueiro,Salgueiro,-8.0596,-39.13,76
Linhares,Linhares,-19.39,-40.05,76
Blumenau,Blumenau,-26.92,-49.09,76
Santa Cruz Cabrália,Santa Cruz Cabralia,-16.28,-39.03,76
São José de Ribamar,Sao Jose de Ribamar,-2.55,-44.07,76
São Mateus,Sao Mateus,-18.7296,-39.86,76
São Luís,Sao Luis,-2.516,-44.266,76
Rosário,Rosario,-2.94,-44.26,76
Porto Seguro,Porto Seguro,-16.4296,-39.08,76
Nanuque,Nanuque,-17.84,-40.35,76
Alvorada,Alvorada,-12.47,-49.082,76
Ipatinga,Ipatinga,-19.4796,-42.52,76
Nova Lima,Nova Lima,-19.98,-43.85,76
Diamantina,Diamantina,-18.24,-43.61,76
Itapecuru Mirim,Itapecuru Mirim,-3.4,-44.36,76
Bocaiúva,Bocaiuva,-17.1096,-43.81,76
Nova Viçosa,Nova Vicosa,-17.88,-39.37,76
Itamaraju,Itamaraju,-17.0396,-39.5299,76
Montes Claros,Montes Claros,-16.72,-43.86,76
Caratinga,Caratinga,-19.79,-42.14,76
Ubá,Uba,-21.1196,-42.95,76
Alta Floresta,Alta Floresta,-9.9,-55.91,76
Ponte Nova,Ponte Nova,-20.4096,-42.9,76
Castanhal,Castanhal,-1.2896,-47.93,76
Conselheiro Lafaiete,Conselheiro Lafaiete,-20.67,-43.79,76
Juiz de Fora,Juiz de Fora,-21.77,-43.375,76
Leopoldina,Leopoldina,-21.53,-42.64,76
Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,-20.85,-41.13,76
Barbacena,Barbacena,-21.22,-43.77,76
Brusque,Brusque,-27.13,-48.93,76
Florianópolis,Florianopolis,-27.58,-48.52,76
Porto Nacional,Porto Nacional,-10.7,-48.4199,76
Principe da Beira,Principe da Beira,-12.4167,-64.4166,76
Itajaí,Itajai,-26.8996,-48.68,76
Belém,Belem,-1.45,-48.48,76
Palmas,Palmas,-10.2377,-48.2878,76
Xinguara,Xinguara,-7.1006,-49.948,76
Bragança,Braganca,-1.05,-46.77,76
Vitória,Vitoria,-20.324,-40.366,76
Parintins,Parintins,-2.61,-56.74,76
Viseu,Viseu,-1.1965,-46.14,76
Colíder,Colider,-10.8173,-55.4506,76
Sinop,Sinop,-11.85,-55.46,76
